"subject","context","item","block","item_type","cycle","rt"
"208","homo","desk","1","RAT",4,657
"208","homo","shoe","1","RAT",4,657
"208","homo","desk","1","RAT",5,657
"208","homo","shoe","1","RAT",5,657
"208","het","axe","1","RAT",1,657
"208","het","jaw","1","RAT",1,657
"208","het","axe","1","RAT",2,657
"208","het","jaw","1","RAT",2,657
"208","het","jaw","1","RAT",3,657
"208","het","frog","1","RAT",3,657
"208","het","frog","1","RAT",4,657
"208","het","jaw","1","RAT",4,657
"208","het","jaw","1","RAT",5,657
"208","het","frog","1","RAT",5,657
"208","het","guitar","1","category",1,657
"208","het","top","1","category",1,657
"208","het","guitar","1","category",2,657
"208","het","bus","1","category",2,657
"208","het","bus","1","category",3,657
"208","het","guitar","1","category",3,657
"208","het","bus","1","category",4,657
"208","het","guitar","1","category",4,657
"208","het","bus","1","category",5,657
"208","het","top","1","category",5,657
"208","homo","guitar","1","category",1,657
"208","homo","piano","1","category",1,657
"208","homo","guitar","1","category",2,657
"208","homo","trumpet","1","category",2,657
"208","homo","guitar","1","category",3,657
"208","homo","trumpet","1","category",3,657
"208","homo","trumpet","1","category",4,657
"208","homo","piano","1","category",4,657
"208","homo","piano","1","category",5,657
"208","homo","trumpet","1","category",5,657
"208","homo","lettuce","1","category",1,657
"208","homo","parsnip","1","category",1,657
"208","homo","parsnip","1","category",2,657
"208","homo","lettuce","1","category",2,657
"208","homo","parsnip","1","category",3,657
"208","homo","carrot","1","category",3,657
"208","homo","parsnip","1","category",4,657
"208","homo","carrot","1","category",4,657
"208","homo","carrot","1","category",5,657
"208","homo","parsnip","1","category",5,657
"208","het","parsnip","1","category",1,657
"208","het","kite","1","category",1,657
"208","het","parsnip","1","category",2,657
"208","het","trumpet","1","category",2,657
"208","het","parsnip","1","category",3,657
"208","het","trumpet","1","category",3,657
"208","het","parsnip","1","category",4,657
"208","het","trumpet","1","category",4,657
"208","het","trumpet","1","category",5,657
"208","het","kite","1","category",5,657
"208","het","piano","1","category",1,657
"208","het","train","1","category",1,657
"208","het","piano","1","category",2,657
"208","het","carrot","1","category",2,657
"208","het","piano","1","category",3,657
"208","het","train","1","category",3,657
"208","het","train","1","category",4,657
"208","het","piano","1","category",4,657
"208","het","piano","1","category",5,657
"208","het","carrot","1","category",5,657
"208","het","shoe","1","RAT",1,657
"208","het","bird","1","RAT",1,657
"208","het","shoe","1","RAT",2,657
"208","het","bird","1","RAT",2,657
"208","het","shoe","1","RAT",3,657
"208","het","peanut","1","RAT",3,657
"208","het","shoe","1","RAT",4,657
"208","het","peanut","1","RAT",4,657
"208","het","shoe","1","RAT",5,657
"208","het","peanut","1","RAT",5,657
"208","het","syrup","1","RAT",1,657
"208","het","turtle","1","RAT",1,657
"208","het","syrup","1","RAT",2,657
"208","het","turtle","1","RAT",2,657
"208","het","syrup","1","RAT",3,657
"208","het","turtle","1","RAT",3,657
"208","het","syrup","1","RAT",4,657
"208","het","garbage","1","RAT",4,657
"208","het","syrup","1","RAT",5,657
"208","het","garbage","1","RAT",5,657
"208","homo","kite","1","category",1,657
"208","homo","top","1","category",1,657
"208","homo","kite","1","category",2,657
"208","homo","top","1","category",2,657
"208","homo","top","1","category",3,657
"208","homo","ball","1","category",3,657
"208","homo","ball","1","category",4,657
"208","homo","kite","1","category",4,657
"208","homo","ball","1","category",5,657
"208","homo","top","1","category",5,657
"208","het","turtle","2","RAT",1,657
"208","het","syrup","2","RAT",1,657
"208","het","syrup","2","RAT",2,657
"208","het","turtle","2","RAT",2,657
"208","het","turtle","2","RAT",3,657
"208","het","syrup","2","RAT",3,657
"208","het","turtle","2","RAT",4,657
"208","het","syrup","2","RAT",4,657
"208","het","syrup","2","RAT",5,657
"208","het","turtle","2","RAT",5,657
"208","homo","peanut","2","RAT",1,657
"208","homo","egg","2","RAT",1,657
"208","homo","egg","2","RAT",2,657
"208","homo","turtle","2","RAT",2,657
"208","homo","egg","2","RAT",3,657
"208","homo","turtle","2","RAT",3,657
"208","homo","turtle","2","RAT",4,657
"208","homo","peanut","2","RAT",4,657
"208","homo","turtle","2","RAT",5,657
"208","homo","peanut","2","RAT",5,657
"208","het","train","2","category",1,657
"208","het","carrot","2","category",1,657
"208","het","train","2","category",2,657
"208","het","carrot","2","category",2,657
"208","het","carrot","2","category",3,657
"208","het","piano","2","category",3,657
"208","het","piano","2","category",4,657
"208","het","train","2","category",4,657
"208","het","piano","2","category",5,657
"208","het","carrot","2","category",5,657
"208","het","ball","2","category",1,657
"208","het","car","2","category",1,657
"208","het","ball","2","category",2,657
"208","het","car","2","category",2,657
"208","het","car","2","category",4,657
"208","het","lettuce","2","category",4,657
"208","het","lettuce","2","category",5,657
"208","het","ball","2","category",5,657
"208","homo","parsnip","2","category",1,657
"208","homo","parsnip","2","category",2,657
"208","homo","carrot","2","category",2,657
"208","homo","carrot","2","category",3,657
"208","homo","parsnip","2","category",3,657
"208","homo","parsnip","2","category",4,657
"208","homo","carrot","2","category",4,657
"208","homo","carrot","2","category",5,657
"208","homo","parsnip","2","category",5,657
"208","homo","top","2","category",1,657
"208","homo","ball","2","category",1,657
"208","homo","top","2","category",2,657
"208","homo","kite","2","category",2,657
"208","homo","top","2","category",3,657
"208","homo","ball","2","category",3,657
"208","homo","top","2","category",4,657
"208","homo","kite","2","category",4,657
"208","homo","top","2","category",5,657
"208","homo","ball","2","category",5,657
"208","het","cow","2","RAT",1,657
"208","het","egg","2","RAT",2,657
"208","het","desk","2","RAT",2,657
"208","het","egg","2","RAT",3,657
"208","het","cow","2","RAT",3,657
"208","het","cow","2","RAT",4,657
"208","het","egg","2","RAT",4,657
"208","het","egg","2","RAT",5,657
"208","het","desk","2","RAT",5,657
"208","homo","cow","2","RAT",1,657
"208","homo","frog","2","RAT",1,657
"208","homo","frog","2","RAT",2,657
"208","homo","cow","2","RAT",2,657
"208","homo","cow","2","RAT",3,657
"208","homo","garbage","2","RAT",3,657
"208","homo","cow","2","RAT",4,657
"208","homo","frog","2","RAT",4,657
"208","homo","frog","2","RAT",5,657
"208","homo","garbage","2","RAT",5,657
"208","het","trumpet","2","category",1,657
"208","het","parsnip","2","category",1,657
"208","het","trumpet","2","category",2,657
"208","het","kite","2","category",2,657
"208","het","kite","2","category",3,657
"208","het","trumpet","2","category",3,657
"208","het","trumpet","2","category",4,657
"208","het","kite","2","category",4,657
"208","het","trumpet","2","category",5,657
"208","het","parsnip","2","category",5,657
"208","het","shoe","2","RAT",1,657
"208","het","peanut","2","RAT",1,657
"208","het","shoe","2","RAT",2,657
"208","het","peanut","2","RAT",2,657
"208","het","shoe","2","RAT",3,657
"208","het","peanut","2","RAT",3,657
"208","het","peanut","2","RAT",4,657
"208","het","shoe","2","RAT",4,657
"208","het","shoe","2","RAT",5,657
"208","het","peanut","2","RAT",5,657
"208","homo","bird","2","RAT",1,657
"208","homo","axe","2","RAT",1,657
"208","homo","axe","2","RAT",2,657
"208","homo","syrup","2","RAT",2,657
"208","homo","syrup","2","RAT",3,657
"208","homo","bird","2","RAT",3,657
"208","homo","bird","2","RAT",4,657
"208","homo","axe","2","RAT",4,657
"208","homo","axe","2","RAT",5,657
"208","homo","syrup","2","RAT",5,657
"208","het","bus","2","category",1,657
"208","het","top","2","category",1,657
"208","het","bus","2","category",2,657
"208","het","guitar","2","category",3,657
"208","het","guitar","2","category",4,657
"208","het","bus","2","category",4,657
"208","het","guitar","2","category",5,657
"208","homo","train","2","category",1,657
"208","homo","car","2","category",1,657
"208","homo","train","2","category",2,657
"208","homo","train","2","category",3,657
"208","homo","bus","2","category",3,657
"208","homo","train","2","category",4,657
"208","homo","car","2","category",4,657
"208","homo","train","2","category",5,657
"208","homo","car","2","category",5,657
"208","homo","guitar","2","category",1,657
"208","homo","piano","2","category",1,657
"208","homo","piano","2","category",2,657
"208","homo","guitar","2","category",3,657
"208","homo","piano","2","category",3,657
"208","homo","guitar","2","category",4,657
"208","homo","piano","2","category",4,657
"208","homo","guitar","2","category",5,657
"208","homo","piano","2","category",5,657
"208","het","jaw","2","RAT",1,657
"208","het","axe","2","RAT",1,657
"208","het","jaw","2","RAT",2,657
"208","het","axe","2","RAT",2,657
"208","het","axe","2","RAT",3,657
"208","het","frog","2","RAT",3,657
"208","het","axe","2","RAT",4,657
"208","het","jaw","2","RAT",4,657
"208","het","jaw","2","RAT",5,657
"208","het","axe","2","RAT",5,657
"208","homo","desk","2","RAT",1,657
"208","homo","jaw","2","RAT",1,657
"208","homo","jaw","2","RAT",2,657
"208","homo","desk","2","RAT",2,657
"208","homo","desk","2","RAT",3,657
"208","homo","shoe","2","RAT",3,657
"208","homo","shoe","2","RAT",4,657
"208","homo","jaw","2","RAT",4,657
"208","homo","jaw","2","RAT",5,657
"208","homo","desk","2","RAT",5,657
"209","homo","bus","1","category",1,657
"209","homo","bus","1","category",2,657
"209","homo","train","1","category",2,657
"209","homo","bus","1","category",3,657
"209","homo","train","1","category",3,657
"209","homo","bus","1","category",4,657
"209","homo","car","1","category",5,657
"209","homo","bus","1","category",5,657
"209","homo","frog","1","RAT",1,657
"209","homo","cow","1","RAT",1,657
"209","homo","cow","1","RAT",2,657
"209","homo","frog","1","RAT",2,657
"209","homo","frog","1","RAT",3,657
"209","homo","garbage","1","RAT",3,657
"209","homo","frog","1","RAT",4,657
"209","homo","garbage","1","RAT",4,657
"209","homo","frog","1","RAT",5,657
"209","homo","cow","1","RAT",5,657
"209","het","parsnip","1","category",1,657
"209","het","kite","1","category",1,657
"209","het","kite","1","category",2,657
"209","het","trumpet","1","category",2,657
"209","het","trumpet","1","category",3,657
"209","het","parsnip","1","category",3,657
"209","het","trumpet","1","category",4,657
"209","het","kite","1","category",4,657
"209","het","kite","1","category",5,657
"209","het","trumpet","1","category",5,657
"209","het","desk","1","RAT",1,657
"209","het","cow","1","RAT",1,657
"209","het","egg","1","RAT",2,657
"209","het","cow","1","RAT",3,657
"209","het","desk","1","RAT",3,657
"209","het","desk","1","RAT",4,657
"209","het","cow","1","RAT",4,657
"209","het","cow","1","RAT",5,657
"209","het","egg","1","RAT",5,657
"209","homo","shoe","1","RAT",1,657
"209","homo","jaw","1","RAT",1,657
"209","homo","jaw","1","RAT",2,657
"209","homo","shoe","1","RAT",2,657
"209","homo","jaw","1","RAT",3,657
"209","homo","desk","1","RAT",3,657
"209","homo","desk","1","RAT",4,657
"209","homo","jaw","1","RAT",4,657
"209","homo","jaw","1","RAT",5,657
"209","homo","shoe","1","RAT",5,657
"209","het","garbage","1","RAT",1,657
"209","het","turtle","1","RAT",1,657
"209","het","turtle","1","RAT",2,657
"209","het","syrup","1","RAT",2,657
"209","het","turtle","1","RAT",3,657
"209","het","syrup","1","RAT",3,657
"209","het","syrup","1","RAT",4,657
"209","het","garbage","1","RAT",4,657
"209","het","syrup","1","RAT",5,657
"209","het","garbage","1","RAT",5,657
"209","homo","top","1","category",1,657
"209","homo","top","1","category",2,657
"209","homo","ball","1","category",2,657
"209","homo","ball","1","category",3,657
"209","homo","top","1","category",3,657
"209","homo","top","1","category",4,657
"209","homo","kite","1","category",4,657
"209","homo","kite","1","category",5,657
"209","homo","ball","1","category",5,657
"209","het","top","1","category",1,657
"209","het","bus","1","category",1,657
"209","het","bus","1","category",2,657
"209","het","guitar","1","category",2,657
"209","het","bus","1","category",3,657
"209","het","top","1","category",3,657
"209","het","top","1","category",4,657
"209","het","bus","1","category",4,657
"209","het","bus","1","category",5,657
"209","het","top","1","category",5,657
"209","het","piano","1","category",1,657
"209","het","piano","1","category",2,657
"209","het","carrot","1","category",2,657
"209","het","piano","1","category",3,657
"209","het","carrot","1","category",3,657
"209","het","carrot","1","category",4,657
"209","het","piano","1","category",4,657
"209","het","piano","1","category",5,657
"209","het","carrot","1","category",5,657
"209","het","ball","1","category",1,657
"209","het","car","1","category",1,657
"209","het","car","1","category",2,657
"209","het","lettuce","1","category",2,657
"209","het","lettuce","1","category",3,657
"209","het","ball","1","category",3,657
"209","het","ball","1","category",4,657
"209","het","lettuce","1","category",4,657
"209","het","ball","1","category",5,657
"209","het","car","1","category",5,657
"209","homo","carrot","1","category",1,657
"209","homo","parsnip","1","category",1,657
"209","homo","parsnip","1","category",2,657
"209","homo","carrot","1","category",2,657
"209","homo","parsnip","1","category",3,657
"209","homo","lettuce","1","category",3,657
"209","homo","lettuce","1","category",4,657
"209","homo","parsnip","1","category",4,657
"209","homo","lettuce","1","category",5,657
"209","homo","parsnip","1","category",5,657
"209","het","jaw","1","RAT",1,657
"209","het","jaw","1","RAT",2,657
"209","het","axe","1","RAT",2,657
"209","het","jaw","1","RAT",3,657
"209","het","axe","1","RAT",3,657
"209","het","jaw","1","RAT",4,657
"209","het","axe","1","RAT",4,657
"209","het","jaw","1","RAT",5,657
"209","het","frog","1","RAT",5,657
"209","het","peanut","1","RAT",1,657
"209","het","bird","1","RAT",1,657
"209","het","peanut","1","RAT",2,657
"209","het","bird","1","RAT",2,657
"209","het","bird","1","RAT",3,657
"209","het","peanut","1","RAT",3,657
"209","het","peanut","1","RAT",4,657
"209","het","shoe","1","RAT",4,657
"209","het","peanut","1","RAT",5,657
"209","het","bird","1","RAT",5,657
"209","homo","piano","1","category",1,657
"209","homo","guitar","1","category",1,657
"209","homo","guitar","1","category",2,657
"209","homo","trumpet","1","category",2,657
"209","homo","guitar","1","category",3,657
"209","homo","trumpet","1","category",3,657
"209","homo","guitar","1","category",4,657
"209","homo","piano","1","category",4,657
"209","homo","guitar","1","category",5,657
"209","homo","trumpet","1","category",5,657
"209","homo","axe","1","RAT",1,657
"209","homo","bird","1","RAT",1,657
"209","homo","bird","1","RAT",2,657
"209","homo","syrup","1","RAT",2,657
"209","homo","bird","1","RAT",3,657
